date,warehouse,sap_onhand_l,invoiced_not_dispatched_l,at_gate_l,physical_l,ceiling_l,free_l,pct_full,invoiced_not_dispatched_intercompany_l,physical_incl_intercompany_l,stale_open_bills_l,basis
2025-03-29,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-29,BH-FG (overflow / secondary),599063,,0,599063,,,,,599063,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-29,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-30,BH-PF,148315,0,0,148315,377000,228685,39.3,0,148315,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-03-30,OIL-FG-TOTAL (BH-BT+BH-PF),148315,0,0,148315,377000,228685,39.3,0,148315,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-03-30,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-30,BH-FG (overflow / secondary),599063,,0,599063,,,,,599063,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-30,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-31,BH-PF,124319,0,0,124319,377000,252681,33.0,0,124319,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-03-31,OIL-FG-TOTAL (BH-BT+BH-PF),124319,0,0,124319,377000,252681,33.0,0,124319,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-03-31,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-31,BH-FG (overflow / secondary),415697,,0,415697,,,,,415697,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-03-31,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-01,BH-PF,125714,0,0,125714,377000,251286,33.3,0,125714,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-01,OIL-FG-TOTAL (BH-BT+BH-PF),125714,0,0,125714,377000,251286,33.3,0,125714,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-01,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-01,BH-FG (overflow / secondary),394539,,0,394539,,,,,394539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-01,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-02,BH-PF,128234,0,0,128234,377000,248766,34.0,0,128234,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-02,OIL-FG-TOTAL (BH-BT+BH-PF),128234,0,0,128234,377000,248766,34.0,0,128234,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-02,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-02,BH-FG (overflow / secondary),394301,,0,394301,,,,,394301,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-02,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-03,BH-PF,138079,0,0,138079,377000,238921,36.6,0,138079,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-03,OIL-FG-TOTAL (BH-BT+BH-PF),138079,0,0,138079,377000,238921,36.6,0,138079,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-03,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-03,BH-FG (overflow / secondary),390644,,0,390644,,,,,390644,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-03,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-04,BH-PF,152397,0,0,152397,377000,224603,40.4,0,152397,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-04,OIL-FG-TOTAL (BH-BT+BH-PF),152397,0,0,152397,377000,224603,40.4,0,152397,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-04,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-04,BH-FG (overflow / secondary),422319,,0,422319,,,,,422319,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-04,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-05,BH-PF,141169,0,0,141169,377000,235831,37.4,0,141169,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-05,OIL-FG-TOTAL (BH-BT+BH-PF),141169,0,0,141169,377000,235831,37.4,0,141169,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-05,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-05,BH-FG (overflow / secondary),480961,,0,480961,,,,,480961,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-05,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-06,BH-PF,141195,0,0,141195,377000,235805,37.5,0,141195,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-06,OIL-FG-TOTAL (BH-BT+BH-PF),141195,0,0,141195,377000,235805,37.5,0,141195,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-06,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-06,BH-FG (overflow / secondary),480961,,0,480961,,,,,480961,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-06,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-07,BH-PF,134489,0,0,134489,377000,242511,35.7,0,134489,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-07,OIL-FG-TOTAL (BH-BT+BH-PF),134489,0,0,134489,377000,242511,35.7,0,134489,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-07,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-07,BH-FG (overflow / secondary),469220,,0,469220,,,,,469220,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-07,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-08,BH-PF,142295,0,0,142295,377000,234705,37.7,0,142295,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-08,OIL-FG-TOTAL (BH-BT+BH-PF),142295,0,0,142295,377000,234705,37.7,0,142295,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-08,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-08,BH-FG (overflow / secondary),480757,,0,480757,,,,,480757,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-08,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-09,BH-PF,134407,0,0,134407,377000,242593,35.7,0,134407,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-09,OIL-FG-TOTAL (BH-BT+BH-PF),134407,0,0,134407,377000,242593,35.7,0,134407,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-09,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-09,BH-FG (overflow / secondary),528181,,0,528181,,,,,528181,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-09,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-10,BH-PF,132520,0,0,132520,377000,244480,35.2,0,132520,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-10,OIL-FG-TOTAL (BH-BT+BH-PF),132520,0,0,132520,377000,244480,35.2,0,132520,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-10,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-10,BH-FG (overflow / secondary),554997,,0,554997,,,,,554997,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-10,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-11,BH-PF,97087,0,0,97087,377000,279913,25.8,0,97087,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-11,OIL-FG-TOTAL (BH-BT+BH-PF),97087,0,0,97087,377000,279913,25.8,0,97087,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-11,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-11,BH-FG (overflow / secondary),593984,,0,593984,,,,,593984,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-11,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-12,BH-PF,134655,0,0,134655,377000,242345,35.7,0,134655,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-12,OIL-FG-TOTAL (BH-BT+BH-PF),134655,0,0,134655,377000,242345,35.7,0,134655,0,SAP OnHand ONLY — no physical dispatch record exists this far back
2025-04-12,GP-FG (overflow / secondary),0,,0,0,,,,,0,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-12,BH-FG (overflow / secondary),620175,,0,620175,,,,,620175,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
2025-04-12,BH-SC (overflow / secondary),539,,0,539,,,,,539,,SAP OnHand only — no ceiling on file for this godown; no dispatch-lag correction applied
